,time,extra_obs,special,type,lat,lon,vmax,mslp,wmo_basin,storm_name
2040,2018-09-03 00:00:00,0,,TS,17.6,-35.2,50,997.0,north_atlantic,Florence
2041,2018-09-03 06:00:00,0,,TS,17.9,-36.6,50,997.0,north_atlantic,Florence
2042,2018-09-03 12:00:00,0,,TS,18.2,-38.0,55,996.0,north_atlantic,Florence
2043,2018-09-03 18:00:00,0,,TS,18.4,-39.2,60,993.0,north_atlantic,Florence
2044,2018-09-04 00:00:00,0,,HU,18.7,-40.2,65,990.0,north_atlantic,Florence
2045,2018-09-04 06:00:00,0,,HU,19.1,-41.2,65,989.0,north_atlantic,Florence
2046,2018-09-04 12:00:00,0,,HU,19.5,-42.0,70,986.0,north_atlantic,Florence
2047,2018-09-04 18:00:00,0,,HU,20.0,-42.7,75,982.0,north_atlantic,Florence
2048,2018-09-05 00:00:00,0,,HU,20.4,-43.4,85,975.0,north_atlantic,Florence
2049,2018-09-05 06:00:00,0,,HU,21.1,-44.3,95,968.0,north_atlantic,Florence
2050,2018-09-05 12:00:00,0,,HU,21.7,-45.2,105,960.0,north_atlantic,Florence
2051,2018-09-05 18:00:00,0,,HU,22.4,-46.2,115,950.0,north_atlantic,Florence
2052,2018-09-06 00:00:00,0,,HU,23.1,-46.9,115,950.0,north_atlantic,Florence
2053,2018-09-06 06:00:00,0,,HU,23.8,-47.6,105,958.0,north_atlantic,Florence
2054,2018-09-06 12:00:00,0,,HU,24.4,-48.2,90,970.0,north_atlantic,Florence
2055,2018-09-06 18:00:00,0,,HU,24.8,-49.0,75,980.0,north_atlantic,Florence
2056,2018-09-07 00:00:00,0,,TS,25.0,-49.6,60,990.0,north_atlantic,Florence
2057,2018-09-07 06:00:00,0,,TS,25.0,-50.3,55,992.0,north_atlantic,Florence
2058,2018-09-07 12:00:00,0,,TS,24.9,-51.1,55,993.0,north_atlantic,Florence
2059,2018-09-07 18:00:00,0,,TS,24.8,-52.0,55,993.0,north_atlantic,Florence
2060,2018-09-08 00:00:00,0,,TS,24.7,-52.9,55,993.0,north_atlantic,Florence
2061,2018-09-08 06:00:00,0,,TS,24.6,-53.6,55,993.0,north_atlantic,Florence
2062,2018-09-08 12:00:00,0,,TS,24.6,-54.1,55,992.0,north_atlantic,Florence
2063,2018-09-08 18:00:00,0,,TS,24.6,-54.5,60,989.0,north_atlantic,Florence
2064,2018-09-09 00:00:00,0,,TS,24.5,-55.0,60,989.0,north_atlantic,Florence
2065,2018-09-09 06:00:00,0,,TS,24.4,-55.5,60,988.0,north_atlantic,Florence
2066,2018-09-09 12:00:00,0,,HU,24.4,-56.1,65,984.0,north_atlantic,Florence
2067,2018-09-09 18:00:00,0,,HU,24.4,-56.7,70,979.0,north_atlantic,Florence
2068,2018-09-10 00:00:00,0,,HU,24.5,-57.3,80,973.0,north_atlantic,Florence
2069,2018-09-10 06:00:00,0,,HU,24.7,-58.4,90,967.0,north_atlantic,Florence
2070,2018-09-10 12:00:00,0,,HU,24.9,-59.5,105,954.0,north_atlantic,Florence
2071,2018-09-10 18:00:00,0,,HU,25.2,-60.6,120,940.0,north_atlantic,Florence
2072,2018-09-11 00:00:00,0,,HU,25.6,-61.8,115,944.0,north_atlantic,Florence
2073,2018-09-11 06:00:00,0,,HU,26.0,-63.2,115,950.0,north_atlantic,Florence
2074,2018-09-11 12:00:00,0,,HU,26.5,-64.7,125,947.0,north_atlantic,Florence
2075,2018-09-11 18:00:00,0,,HU,27.2,-66.4,130,937.0,north_atlantic,Florence
2076,2018-09-12 00:00:00,0,,HU,27.9,-68.1,120,943.0,north_atlantic,Florence
2077,2018-09-12 06:00:00,0,,HU,28.7,-69.5,115,945.0,north_atlantic,Florence
2078,2018-09-12 12:00:00,0,,HU,29.4,-70.7,115,945.0,north_atlantic,Florence
2079,2018-09-12 18:00:00,0,,HU,30.4,-71.9,110,949.0,north_atlantic,Florence
2080,2018-09-13 00:00:00,0,,HU,31.5,-73.2,105,955.0,north_atlantic,Florence
2081,2018-09-13 06:00:00,0,,HU,32.4,-74.2,100,955.0,north_atlantic,Florence
2082,2018-09-13 12:00:00,0,,HU,33.1,-75.1,95,954.0,north_atlantic,Florence
2083,2018-09-13 18:00:00,0,,HU,33.6,-76.0,90,953.0,north_atlantic,Florence
2084,2018-09-14 00:00:00,0,,HU,34.0,-76.5,90,952.0,north_atlantic,Florence
2085,2018-09-14 06:00:00,0,,HU,34.2,-77.2,85,952.0,north_atlantic,Florence
2086,2018-09-14 11:15:00,1,L,HU,34.2,-77.8,80,956.0,north_atlantic,Florence
2087,2018-09-14 12:00:00,0,,HU,34.1,-77.9,80,957.0,north_atlantic,Florence
2088,2018-09-14 18:00:00,0,,HU,34.0,-78.4,65,969.0,north_atlantic,Florence
2089,2018-09-15 00:00:00,0,,TS,33.9,-78.8,60,978.0,north_atlantic,Florence
2090,2018-09-15 06:00:00,0,,TS,33.7,-79.3,55,986.0,north_atlantic,Florence
2091,2018-09-15 12:00:00,0,,TS,33.6,-79.5,55,992.0,north_atlantic,Florence
2092,2018-09-15 18:00:00,0,,TS,33.6,-79.8,50,997.0,north_atlantic,Florence
2093,2018-09-16 00:00:00,0,,TS,33.6,-80.2,45,998.0,north_atlantic,Florence
2094,2018-09-16 06:00:00,0,,TS,33.6,-80.8,40,999.0,north_atlantic,Florence
2095,2018-09-16 12:00:00,0,,TS,33.6,-81.5,35,1002.0,north_atlantic,Florence
2096,2018-09-16 18:00:00,0,,TD,34.1,-82.1,30,1006.0,north_atlantic,Florence
2097,2018-09-17 00:00:00,0,,TD,35.0,-82.2,25,1007.0,north_atlantic,Florence
2098,2018-09-17 06:00:00,0,,TD,36.4,-82.6,25,1008.0,north_atlantic,Florence
2099,2018-09-17 12:00:00,0,,EX,37.8,-82.2,25,1008.0,north_atlantic,Florence
2100,2018-09-17 18:00:00,0,,EX,38.8,-82.0,25,1008.0,north_atlantic,Florence
2101,2018-09-18 00:00:00,0,,EX,39.5,-80.5,25,1008.0,north_atlantic,Florence
2102,2018-09-18 06:00:00,0,,EX,41.3,-76.8,25,1007.0,north_atlantic,Florence
2103,2018-09-18 12:00:00,0,,EX,42.2,-73.3,25,1006.0,north_atlantic,Florence
2104,2018-10-06 18:00:00,0,,LO,17.8,-86.6,25,1006.0,north_atlantic,Michael
2105,2018-10-07 00:00:00,0,,LO,18.1,-86.9,25,1004.0,north_atlantic,Michael
2106,2018-10-07 06:00:00,0,,TD,18.4,-86.8,30,1004.0,north_atlantic,Michael
2107,2018-10-07 12:00:00,0,,TS,18.8,-86.4,35,1003.0,north_atlantic,Michael
2108,2018-10-07 18:00:00,0,,TS,19.1,-85.7,45,999.0,north_atlantic,Michael
2109,2018-10-08 00:00:00,0,,TS,19.7,-85.5,50,996.0,north_atlantic,Michael
2110,2018-10-08 06:00:00,0,,TS,20.2,-85.4,60,984.0,north_atlantic,Michael
2111,2018-10-08 12:00:00,0,,HU,20.9,-85.1,65,982.0,north_atlantic,Michael
2112,2018-10-08 18:00:00,0,,HU,21.7,-85.1,75,977.0,north_atlantic,Michael
2113,2018-10-09 00:00:00,0,,HU,22.7,-85.2,85,971.0,north_atlantic,Michael
2114,2018-10-09 06:00:00,0,,HU,23.7,-85.8,85,973.0,north_atlantic,Michael
2115,2018-10-09 12:00:00,0,,HU,24.6,-86.2,90,968.0,north_atlantic,Michael
2116,2018-10-09 18:00:00,0,,HU,25.6,-86.4,100,961.0,north_atlantic,Michael
2117,2018-10-10 00:00:00,0,,HU,26.6,-86.5,110,952.0,north_atlantic,Michael
2118,2018-10-10 06:00:00,0,,HU,27.7,-86.6,120,945.0,north_atlantic,Michael
2119,2018-10-10 12:00:00,0,,HU,29.0,-86.3,125,934.0,north_atlantic,Michael
2120,2018-10-10 17:30:00,1,L,HU,30.0,-85.5,140,919.0,north_atlantic,Michael
2121,2018-10-10 18:00:00,0,,HU,30.2,-85.4,135,920.0,north_atlantic,Michael
2122,2018-10-11 00:00:00,0,,HU,31.5,-84.5,80,957.0,north_atlantic,Michael
2123,2018-10-11 06:00:00,0,,TS,32.8,-83.2,50,979.0,north_atlantic,Michael
2124,2018-10-11 12:00:00,0,,TS,34.1,-81.7,45,987.0,north_atlantic,Michael
2125,2018-10-11 18:00:00,0,,TS,35.6,-80.0,45,991.0,north_atlantic,Michael
2126,2018-10-12 00:00:00,0,,EX,36.5,-77.7,50,988.0,north_atlantic,Michael
2127,2018-10-12 06:00:00,0,,EX,37.3,-75.0,60,983.0,north_atlantic,Michael
2128,2018-10-12 12:00:00,0,,EX,39.1,-70.6,60,980.0,north_atlantic,Michael
2129,2018-10-12 18:00:00,0,,EX,41.1,-66.1,60,977.0,north_atlantic,Michael
2130,2018-10-13 00:00:00,0,,EX,43.1,-61.5,65,975.0,north_atlantic,Michael
2131,2018-10-13 06:00:00,0,,EX,44.8,-55.7,65,975.0,north_atlantic,Michael
2132,2018-10-13 12:00:00,0,,EX,46.4,-48.2,65,975.0,north_atlantic,Michael
2133,2018-10-13 18:00:00,0,,EX,47.6,-40.7,65,975.0,north_atlantic,Michael
2134,2018-10-14 00:00:00,0,,EX,48.4,-33.1,65,975.0,north_atlantic,Michael
2135,2018-10-14 06:00:00,0,,EX,48.8,-26.1,65,975.0,north_atlantic,Michael
2136,2018-10-14 12:00:00,0,,EX,48.6,-20.7,60,975.0,north_atlantic,Michael
2137,2018-10-14 18:00:00,0,,EX,47.5,-16.4,55,978.0,north_atlantic,Michael
2138,2018-10-15 00:00:00,0,,EX,45.9,-13.5,55,982.0,north_atlantic,Michael
2139,2018-10-15 06:00:00,0,,EX,44.4,-11.4,50,989.0,north_atlantic,Michael
2140,2018-10-15 12:00:00,0,,EX,42.8,-10.3,35,996.0,north_atlantic,Michael
2141,2018-10-15 18:00:00,0,,EX,41.2,-10.0,35,1001.0,north_atlantic,Michael
2142,2019-08-24 06:00:00,0,,TD,10.3,-46.4,25,1011.0,north_atlantic,Dorian
2143,2019-08-24 12:00:00,0,,TD,10.4,-47.5,30,1010.0,north_atlantic,Dorian
2144,2019-08-24 18:00:00,0,,TS,10.6,-48.7,35,1008.0,north_atlantic,Dorian
2145,2019-08-25 00:00:00,0,,TS,10.8,-49.9,35,1008.0,north_atlantic,Dorian
2146,2019-08-25 06:00:00,0,,TS,11.0,-51.0,35,1008.0,north_atlantic,Dorian
2147,2019-08-25 12:00:00,0,,TS,11.2,-52.3,40,1007.0,north_atlantic,Dorian
2148,2019-08-25 18:00:00,0,,TS,11.4,-53.5,45,1007.0,north_atlantic,Dorian
2149,2019-08-26 00:00:00,0,,TS,11.6,-54.7,45,1007.0,north_atlantic,Dorian
2150,2019-08-26 06:00:00,0,,TS,11.9,-56.0,45,1006.0,north_atlantic,Dorian
2151,2019-08-26 12:00:00,0,,TS,12.2,-57.2,45,1006.0,north_atlantic,Dorian
2152,2019-08-26 18:00:00,0,,TS,12.6,-58.3,45,1006.0,north_atlantic,Dorian
2153,2019-08-27 00:00:00,0,,TS,13.0,-59.2,45,1005.0,north_atlantic,Dorian
2154,2019-08-27 01:30:00,1,L,TS,13.1,-59.4,45,1005.0,north_atlantic,Dorian
2155,2019-08-27 06:00:00,0,,TS,13.5,-60.2,45,1005.0,north_atlantic,Dorian
2156,2019-08-27 11:00:00,1,L,TS,14.0,-60.9,45,1005.0,north_atlantic,Dorian
2157,2019-08-27 12:00:00,0,,TS,14.2,-61.2,45,1005.0,north_atlantic,Dorian
2158,2019-08-27 18:00:00,0,,TS,15.0,-62.0,45,1004.0,north_atlantic,Dorian
2159,2019-08-28 00:00:00,0,,TS,15.7,-62.8,50,1003.0,north_atlantic,Dorian
2160,2019-08-28 06:00:00,0,,TS,16.4,-63.5,55,1001.0,north_atlantic,Dorian
2161,2019-08-28 12:00:00,0,,TS,17.3,-64.2,60,999.0,north_atlantic,Dorian
2162,2019-08-28 15:30:00,1,L,HU,17.8,-64.6,65,995.0,north_atlantic,Dorian
2163,2019-08-28 18:00:00,0,L,HU,18.4,-65.1,70,993.0,north_atlantic,Dorian
2164,2019-08-29 00:00:00,0,,HU,19.2,-65.7,75,989.0,north_atlantic,Dorian
2165,2019-08-29 06:00:00,0,,HU,20.0,-66.3,75,988.0,north_atlantic,Dorian
2166,2019-08-29 12:00:00,0,,HU,21.0,-66.9,75,986.0,north_atlantic,Dorian
2167,2019-08-29 18:00:00,0,,HU,22.0,-67.4,75,983.0,north_atlantic,Dorian
2168,2019-08-30 00:00:00,0,,HU,22.8,-68.0,80,978.0,north_atlantic,Dorian
2169,2019-08-30 06:00:00,0,,HU,23.5,-68.8,90,978.0,north_atlantic,Dorian
2170,2019-08-30 12:00:00,0,,HU,24.3,-69.5,95,972.0,north_atlantic,Dorian
2171,2019-08-30 18:00:00,0,,HU,24.8,-70.3,100,968.0,north_atlantic,Dorian
2172,2019-08-31 00:00:00,0,,HU,25.3,-71.1,115,949.0,north_atlantic,Dorian
2173,2019-08-31 06:00:00,0,,HU,25.6,-72.1,120,947.0,north_atlantic,Dorian
2174,2019-08-31 12:00:00,0,,HU,25.9,-73.0,125,944.0,north_atlantic,Dorian
2175,2019-08-31 18:00:00,0,,HU,26.1,-74.0,130,942.0,north_atlantic,Dorian
2176,2019-09-01 00:00:00,0,,HU,26.3,-74.7,135,939.0,north_atlantic,Dorian
2177,2019-09-01 06:00:00,0,,HU,26.4,-75.6,145,934.0,north_atlantic,Dorian
2178,2019-09-01 12:00:00,0,,HU,26.5,-76.5,155,927.0,north_atlantic,Dorian
2179,2019-09-01 16:40:00,1,L,HU,26.5,-77.0,160,910.0,north_atlantic,Dorian
2180,2019-09-01 18:00:00,0,,HU,26.5,-77.1,160,910.0,north_atlantic,Dorian
2181,2019-09-02 00:00:00,0,,HU,26.6,-77.7,155,914.0,north_atlantic,Dorian
2182,2019-09-02 02:15:00,1,L,HU,26.6,-77.8,155,914.0,north_atlantic,Dorian
2183,2019-09-02 06:00:00,0,,HU,26.6,-78.0,145,916.0,north_atlantic,Dorian
2184,2019-09-02 12:00:00,0,,HU,26.7,-78.3,135,927.0,north_atlantic,Dorian
2185,2019-09-02 18:00:00,0,,HU,26.8,-78.4,125,938.0,north_atlantic,Dorian
2186,2019-09-03 00:00:00,0,,HU,26.9,-78.5,115,944.0,north_atlantic,Dorian
2187,2019-09-03 06:00:00,0,,HU,27.0,-78.5,105,950.0,north_atlantic,Dorian
2188,2019-09-03 12:00:00,0,,HU,27.1,-78.5,100,954.0,north_atlantic,Dorian
2189,2019-09-03 18:00:00,0,,HU,27.6,-78.6,95,959.0,north_atlantic,Dorian
2190,2019-09-04 00:00:00,0,,HU,28.1,-78.8,90,959.0,north_atlantic,Dorian
2191,2019-09-04 06:00:00,0,,HU,28.8,-79.2,90,964.0,north_atlantic,Dorian
2192,2019-09-04 12:00:00,0,,HU,29.5,-79.6,90,963.0,north_atlantic,Dorian
2193,2019-09-04 18:00:00,0,,HU,30.1,-79.7,95,960.0,north_atlantic,Dorian
2194,2019-09-05 00:00:00,0,,HU,30.7,-79.7,100,955.0,north_atlantic,Dorian
2195,2019-09-05 06:00:00,0,,HU,31.4,-79.6,100,958.0,north_atlantic,Dorian
2196,2019-09-05 12:00:00,0,,HU,32.1,-79.2,100,958.0,north_atlantic,Dorian
2197,2019-09-05 18:00:00,0,,HU,32.7,-78.9,95,958.0,north_atlantic,Dorian
2198,2019-09-06 00:00:00,0,,HU,33.4,-77.9,90,956.0,north_atlantic,Dorian
2199,2019-09-06 06:00:00,0,,HU,34.1,-76.9,90,956.0,north_atlantic,Dorian
2200,2019-09-06 12:00:00,0,,HU,35.1,-75.7,85,956.0,north_atlantic,Dorian
2201,2019-09-06 12:30:00,1,L,HU,35.2,-75.6,85,956.0,north_atlantic,Dorian
2202,2019-09-06 18:00:00,0,,HU,36.2,-73.7,85,956.0,north_atlantic,Dorian
2203,2019-09-07 00:00:00,0,,HU,37.4,-71.2,85,956.0,north_atlantic,Dorian
2204,2019-09-07 06:00:00,0,,HU,38.9,-68.9,85,955.0,north_atlantic,Dorian
2205,2019-09-07 12:00:00,0,,HU,40.8,-66.9,85,954.0,north_atlantic,Dorian
2206,2019-09-07 18:00:00,0,,LO,42.8,-64.6,80,954.0,north_atlantic,Dorian
2207,2019-09-08 00:00:00,0,,LO,45.2,-62.9,80,956.0,north_atlantic,Dorian
2208,2019-09-08 06:00:00,0,,EX,47.6,-61.9,75,960.0,north_atlantic,Dorian
2209,2019-09-08 12:00:00,0,,EX,49.4,-60.4,70,962.0,north_atlantic,Dorian
2210,2019-09-08 18:00:00,0,,EX,50.8,-57.9,60,966.0,north_atlantic,Dorian
2211,2019-09-09 00:00:00,0,,EX,51.6,-54.8,50,980.0,north_atlantic,Dorian
2212,2019-09-17 12:00:00,0,,TD,28.3,-95.7,30,1008.0,north_atlantic,Imelda
2213,2019-09-17 15:00:00,1,S,TS,28.6,-95.5,35,1006.0,north_atlantic,Imelda
2214,2019-09-17 17:45:00,1,L,TS,28.9,-95.4,40,1003.0,north_atlantic,Imelda
2215,2019-09-17 18:00:00,0,,TS,29.0,-95.4,40,1003.0,north_atlantic,Imelda
2216,2019-09-18 00:00:00,0,,TD,29.5,-95.5,30,1007.0,north_atlantic,Imelda
2217,2019-09-18 06:00:00,0,,TD,29.9,-95.6,30,1007.0,north_atlantic,Imelda
2218,2019-09-18 12:00:00,0,,TD,30.4,-95.5,30,1007.0,north_atlantic,Imelda
2219,2019-09-18 18:00:00,0,,TD,30.6,-95.0,30,1007.0,north_atlantic,Imelda
2220,2019-09-19 00:00:00,0,,TD,31.1,-94.8,25,1009.0,north_atlantic,Imelda
2221,2020-07-23 00:00:00,0,,TD,25.7,-88.3,25,1009.0,north_atlantic,Hanna
2222,2020-07-23 06:00:00,0,,TD,25.8,-89.0,25,1009.0,north_atlantic,Hanna
2223,2020-07-23 12:00:00,0,,TD,25.9,-89.7,30,1009.0,north_atlantic,Hanna
2224,2020-07-23 18:00:00,0,,TD,26.0,-90.4,30,1006.0,north_atlantic,Hanna
2225,2020-07-24 00:00:00,0,,TS,26.2,-91.1,35,1002.0,north_atlantic,Hanna
2226,2020-07-24 06:00:00,0,,TS,26.6,-92.0,40,1001.0,north_atlantic,Hanna
2227,2020-07-24 12:00:00,0,,TS,27.1,-92.8,45,1000.0,north_atlantic,Hanna
2228,2020-07-24 18:00:00,0,,TS,27.2,-93.7,50,997.0,north_atlantic,Hanna
2229,2020-07-25 00:00:00,0,,TS,27.1,-94.5,55,993.0,north_atlantic,Hanna
2230,2020-07-25 06:00:00,0,,TS,27.1,-95.3,60,988.0,north_atlantic,Hanna
2231,2020-07-25 12:00:00,0,,HU,27.1,-96.0,70,981.0,north_atlantic,Hanna
2232,2020-07-25 18:00:00,0,,HU,26.9,-96.8,80,973.0,north_atlantic,Hanna
2233,2020-07-25 22:00:00,1,L,HU,26.8,-97.3,80,973.0,north_atlantic,Hanna
2234,2020-07-25 23:15:00,1,L,HU,26.7,-97.5,80,974.0,north_atlantic,Hanna
2235,2020-07-26 00:00:00,0,,HU,26.7,-97.6,75,976.0,north_atlantic,Hanna
2236,2020-07-26 06:00:00,0,,TS,26.5,-98.5,55,987.0,north_atlantic,Hanna
2237,2020-07-26 12:00:00,0,,TS,26.2,-99.3,40,996.0,north_atlantic,Hanna
2238,2020-07-26 18:00:00,0,,TD,25.8,-100.3,30,1000.0,north_atlantic,Hanna
2239,2020-07-28 12:00:00,0,,DB,12.5,-54.0,35,1007.0,north_atlantic,Isaias
2240,2020-07-28 18:00:00,0,,DB,13.2,-56.4,35,1006.0,north_atlantic,Isaias
2241,2020-07-29 00:00:00,0,,DB,14.1,-58.3,40,1005.0,north_atlantic,Isaias
2242,2020-07-29 06:00:00,0,,DB,14.8,-60.3,40,1005.0,north_atlantic,Isaias
2243,2020-07-29 12:00:00,0,,DB,15.2,-62.2,40,1005.0,north_atlantic,Isaias
2244,2020-07-29 18:00:00,0,,DB,15.3,-64.0,40,1005.0,north_atlantic,Isaias
2245,2020-07-30 00:00:00,0,,TS,15.8,-65.7,45,1004.0,north_atlantic,Isaias
2246,2020-07-30 06:00:00,0,,TS,16.7,-67.2,50,1003.0,north_atlantic,Isaias
2247,2020-07-30 12:00:00,0,,TS,17.7,-68.5,55,1002.0,north_atlantic,Isaias
2248,2020-07-30 16:15:00,1,L,TS,18.4,-69.3,55,1002.0,north_atlantic,Isaias
2249,2020-07-30 18:00:00,0,,TS,18.9,-69.8,60,999.0,north_atlantic,Isaias
2250,2020-07-31 00:00:00,0,,HU,19.9,-71.2,65,996.0,north_atlantic,Isaias
2251,2020-07-31 06:00:00,0,,HU,20.5,-72.7,70,990.0,north_atlantic,Isaias
2252,2020-07-31 09:00:00,1,L,HU,20.9,-73.4,70,990.0,north_atlantic,Isaias
2253,2020-07-31 12:00:00,0,,HU,21.3,-74.0,65,992.0,north_atlantic,Isaias
2254,2020-07-31 18:00:00,0,,HU,22.1,-75.1,70,990.0,north_atlantic,Isaias
2255,2020-08-01 00:00:00,0,,HU,22.9,-75.9,75,987.0,north_atlantic,Isaias
2256,2020-08-01 06:00:00,0,,HU,23.6,-76.7,75,987.0,north_atlantic,Isaias
2257,2020-08-01 12:00:00,0,,HU,24.3,-77.5,70,987.0,north_atlantic,Isaias
2258,2020-08-01 13:00:00,1,L,HU,24.4,-77.7,70,989.0,north_atlantic,Isaias
2259,2020-08-01 18:00:00,0,,TS,24.8,-78.3,60,993.0,north_atlantic,Isaias
2260,2020-08-02 00:00:00,0,,TS,25.3,-78.9,60,995.0,north_atlantic,Isaias
2261,2020-08-02 06:00:00,0,,TS,25.9,-79.2,55,996.0,north_atlantic,Isaias
2262,2020-08-02 12:00:00,0,,TS,26.6,-79.5,55,995.0,north_atlantic,Isaias
2263,2020-08-02 18:00:00,0,,TS,27.4,-79.6,60,995.0,north_atlantic,Isaias
2264,2020-08-03 00:00:00,0,,TS,28.2,-79.7,60,995.0,north_atlantic,Isaias
2265,2020-08-03 06:00:00,0,,TS,29.1,-79.9,60,995.0,north_atlantic,Isaias
2266,2020-08-03 12:00:00,0,,TS,30.1,-80.0,60,995.0,north_atlantic,Isaias
2267,2020-08-03 18:00:00,0,,HU,31.2,-79.7,65,991.0,north_atlantic,Isaias
2268,2020-08-04 00:00:00,0,,HU,32.8,-79.1,80,986.0,north_atlantic,Isaias
2269,2020-08-04 03:10:00,1,L,HU,33.9,-78.5,80,986.0,north_atlantic,Isaias
2270,2020-08-04 06:00:00,0,,TS,35.0,-78.1,60,992.0,north_atlantic,Isaias
2271,2020-08-04 12:00:00,0,,TS,37.7,-76.8,60,993.0,north_atlantic,Isaias
2272,2020-08-04 18:00:00,0,,TS,40.9,-75.1,55,994.0,north_atlantic,Isaias
2273,2020-08-05 00:00:00,0,,EX,44.0,-73.1,45,998.0,north_atlantic,Isaias
2274,2020-08-05 06:00:00,0,,EX,46.7,-71.8,35,1000.0,north_atlantic,Isaias
2275,2020-08-20 00:00:00,0,,TD,14.4,-47.3,30,1008.0,north_atlantic,Laura
2276,2020-08-20 06:00:00,0,,TD,15.4,-49.6,30,1008.0,north_atlantic,Laura
2277,2020-08-20 12:00:00,0,,TD,16.1,-51.6,30,1008.0,north_atlantic,Laura
2278,2020-08-20 18:00:00,0,,TD,16.6,-53.4,30,1008.0,north_atlantic,Laura
2279,2020-08-21 00:00:00,0,,TD,16.8,-55.5,30,1008.0,north_atlantic,Laura
2280,2020-08-21 06:00:00,0,,TD,16.9,-57.5,30,1008.0,north_atlantic,Laura
2281,2020-08-21 12:00:00,0,,TS,17.0,-59.4,40,1008.0,north_atlantic,Laura
2282,2020-08-21 18:00:00,0,,TS,17.1,-61.1,40,1007.0,north_atlantic,Laura
2283,2020-08-21 20:30:00,1,L,TS,17.1,-61.8,40,1007.0,north_atlantic,Laura
2284,2020-08-21 23:30:00,1,L,TS,17.1,-62.6,40,1007.0,north_atlantic,Laura
2285,2020-08-22 00:00:00,0,,TS,17.1,-62.8,40,1007.0,north_atlantic,Laura
2286,2020-08-22 06:00:00,0,,TS,17.4,-64.4,40,1007.0,north_atlantic,Laura
2287,2020-08-22 12:00:00,0,,TS,17.7,-65.9,45,1006.0,north_atlantic,Laura
2288,2020-08-22 18:00:00,0,,TS,17.9,-67.4,45,1004.0,north_atlantic,Laura
2289,2020-08-23 00:00:00,0,,TS,18.2,-68.8,45,1004.0,north_atlantic,Laura
2290,2020-08-23 04:30:00,1,L,TS,18.4,-70.0,45,1004.0,north_atlantic,Laura
2291,2020-08-23 06:00:00,0,,TS,18.5,-70.3,45,1004.0,north_atlantic,Laura
2292,2020-08-23 12:00:00,0,,TS,18.8,-72.3,45,1004.0,north_atlantic,Laura
2293,2020-08-23 18:00:00,0,,TS,19.4,-74.3,55,1002.0,north_atlantic,Laura
2294,2020-08-24 00:00:00,0,,TS,19.8,-76.0,55,1000.0,north_atlantic,Laura
2295,2020-08-24 02:00:00,1,L,TS,20.0,-76.6,55,1000.0,north_atlantic,Laura
2296,2020-08-24 06:00:00,0,,TS,20.2,-77.8,50,1000.0,north_atlantic,Laura
2297,2020-08-24 12:00:00,0,,TS,20.8,-79.7,50,1002.0,north_atlantic,Laura
2298,2020-08-24 18:00:00,0,,TS,21.5,-81.5,50,1001.0,north_atlantic,Laura
2299,2020-08-25 00:00:00,0,L,TS,22.3,-83.3,55,998.0,north_atlantic,Laura
2300,2020-08-25 06:00:00,0,,TS,22.8,-84.8,60,995.0,north_atlantic,Laura
2301,2020-08-25 12:00:00,0,,HU,23.4,-86.2,65,990.0,north_atlantic,Laura
2302,2020-08-25 18:00:00,0,,HU,24.1,-87.5,70,990.0,north_atlantic,Laura
2303,2020-08-26 00:00:00,0,,HU,24.9,-88.9,75,983.0,north_atlantic,Laura
2304,2020-08-26 06:00:00,0,,HU,25.6,-90.2,90,978.0,north_atlantic,Laura
2305,2020-08-26 12:00:00,0,,HU,26.4,-91.4,100,963.0,north_atlantic,Laura
2306,2020-08-26 18:00:00,0,,HU,27.3,-92.5,120,952.0,north_atlantic,Laura
2307,2020-08-27 00:00:00,0,,HU,28.5,-93.0,130,937.0,north_atlantic,Laura
2308,2020-08-27 06:00:00,0,L,HU,29.8,-93.3,130,939.0,north_atlantic,Laura
2309,2020-08-27 12:00:00,0,,HU,31.2,-93.3,85,970.0,north_atlantic,Laura
2310,2020-08-27 18:00:00,0,,TS,32.8,-92.9,55,988.0,north_atlantic,Laura
2311,2020-08-28 00:00:00,0,,TS,34.4,-92.5,35,993.0,north_atlantic,Laura
2312,2020-08-28 06:00:00,0,,TD,35.4,-92.0,25,998.0,north_atlantic,Laura
2313,2020-08-28 12:00:00,0,,TD,36.1,-91.2,25,1000.0,north_atlantic,Laura
2314,2020-08-28 18:00:00,0,,TD,37.0,-90.0,25,1003.0,north_atlantic,Laura
2315,2020-08-29 00:00:00,0,,TD,37.5,-88.0,25,1004.0,north_atlantic,Laura
2316,2020-08-29 06:00:00,0,,LO,38.3,-84.8,20,1004.0,north_atlantic,Laura
2317,2020-09-11 18:00:00,0,,TD,25.4,-78.6,30,1007.0,north_atlantic,Sally
2318,2020-09-12 00:00:00,0,,TD,25.6,-79.4,30,1004.0,north_atlantic,Sally
2319,2020-09-12 06:00:00,0,L,TD,25.6,-80.2,30,1003.0,north_atlantic,Sally
2320,2020-09-12 12:00:00,0,,TS,25.5,-80.8,35,1003.0,north_atlantic,Sally
2321,2020-09-12 18:00:00,0,,TS,25.6,-81.6,35,1003.0,north_atlantic,Sally
2322,2020-09-13 00:00:00,0,,TS,26.0,-82.5,35,1003.0,north_atlantic,Sally
2323,2020-09-13 06:00:00,0,,TS,26.7,-83.5,45,1001.0,north_atlantic,Sally
2324,2020-09-13 12:00:00,0,,TS,27.2,-84.5,50,996.0,north_atlantic,Sally
